text1,label1,text2,label2
"Faehrmann said the protests had shown Australians wanted sharks protected: Whats amazing is so many people in Australia love sharks.
",2,"Faehrmann said the protests showed that Australians wanted sharks to be protected: Whats amazing is that so many people in Australia love sharks.
",0
"Anthony Joyce, a surfer who once had his foot caught in a sharks mouth, said: The number of sharks they are going to kill is going to make no difference in the scheme of things.
",2,"Anthony Joyce, a surfer who once had his foot caught in a sharks mouth, said: The number of sharks they are going to kill is going to make no difference.
",0
"Conservationists argue there is no evidence the cull will reduce the number of shark attacks on humans, as no previous cull has solely used drumlines.
",2,"Conservationists say there is no evidence the cull will reduce the number of shark attacks on humans, because no other cull has only used drumlines.
",0
"Researchers at the University of Western Australia say the recent spate of shark attacks in the state may have more to do with the state having the fastest-growing population in Australia, rather than a rising number of sharks.
",2,"Researchers at the University of Western Australia say the increased number of shark attacks in the state may be because Western Australia has the fastest-growing population in Australia, not because of a rising number of sharks.
",0
"The activity in Western Australia is compounding the human tragedy of shark attacks.
",2,"The activity in Western Australia is adding to the human tragedy of shark attacks.
",0
"Youre advertising a problem that doesnt exist in a major way and youre deterring people from wanting to come to Perth and your beautiful countryside around it.
",2,"Youre advertising a problem that doesnt exist in a big way and youre going to stop people from wanting to come to Perth and your beautiful countryside around it.
",0
"All youre going to achieve, I think, is to worry people unnecessarily. 
",2,"All youre going to achieve, I think, is to worry people. 
",0
"Race engineer A race engineer liaises between the driver and the mechanics.
",2,"Race engineer A race engineer takes information from the driver and gives it to the mechanics.
",0
"What the job involves: A race engineer acts as the interpreter between the race-car mechanics and the driver, says race engineer Jamie Muir.
",2,"What the job involves: A race engineer is the interpreter between the race-car mechanics and the driver, says race engineer Jamie Muir.
",0
"Quali cations: A university degree, typically in automotive/mechanical engineering or motorsport technology.
",2,"Quali cations: A university degree, usually in automotive/mechanical engineering or motorsport technology.
",0
"To succeed as a race engineer, you need ... to be able to deal with pressure.
",2,"To succeed as a race engineer, you need ... to be able to work under pressure.
",0
"Ethical hacker Typical salary: 60,000 to 90,000 at team- leader level, while a newly quali ed hacker can expect a minimum salary of 35,000 to 50,000.
",2,"Ethical hacker Typical salary: A newly quali ed hacker will usually have a minimum salary of 35,000 to 50,000.
",0
"What the job involves: A company will pay an ethical hacker to hack into its computer system to see how well it might stand up to a real attack.
",2,"What the job involves: A company pays an ethical hacker to hack into its computer system to see how well it might  ght a real attack.
",0
"Quali cations: You dont necessarily need a degree in computer science.
",2,"Quali cations: You dont need a degree in computer science.
",0
"The industry accepts individuals with a very wide range of academic quali cations and skills.
",2,"The industry accepts people with a very wide range of quali cations and skills.
",0
"Quali cations: To dive offshore, you must have diving-inspection and medical-technician quali cations.
",2,"Quali cations: To dive offshore, you must have diving quali cations.
",0
"To be able to dispose of the bombs safely, youll also need an explosive ordnance disposal quali cation and years of experience.
",2,"To be able to dispose of the bombs safely, youll also need a special quali cation and years of experience.
",0
"To succeed as a bomb-disposal diver, you need ... to stay calm in stressful situations.
",2,"To succeed as a bomb-disposal diver, you need ... to be calm in stressful situations.
",0
"Worst thing about the job: Expect to be away from home at least six months of the year.
",2,"Worst thing about the job: You will be away from home for at least six months of the year.
",0
"You also need a strong sense of personal ethics and an understanding of the law.
",2,"You also need to have strong personal ethics and to understand the law.
",0
"Quali cations: A private-helicopter-pilot licence, a commercial pilots licence and around 2,000 hours of experience  ying at low levels in the type of helicopter the company usually uses.
",2,"Quali cations: A private-helicopter-pilot licence, a commercial pilots licence and around 2,000 hours of experience  ying at low levels.
",0
"Typically, pilots must  y beside the power line, sometimes as little as 20 feet away and just 30 feet off the ground.
",2,"Pilots often have to  y next to the power line, sometimes as little as 20 feet away and just 30 feet off the ground.
",0
